Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,625,0,50,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263026498,"9,903.37",,,17918421,0,,50,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"5,590",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616031200A,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,"5,496.00",0,30,0,EA,12/4/2019,,,,,,,,54.52415,2.86836,0,57.39251,263027148,"1,721.78",,,17912579,0,,30,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"5,838",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616077600D,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,553,0,30,0,EA,12/4/2019,,,,,,,,71.53936,5.8085,0,77.34786,263027361,"2,320.44",,,17928743,0,,30,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"5,889",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
621500500D,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,203,0,80,0,EA,11/22/2019,,,,,,,,70.87632,7.67423,0,78.55055,263028065,"6,284.04",,,18046436,0,,80,aps4,,12/4/2019,FG,,,,,0,,,THB,1,,"6,159",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,385,0,15,0,EA,12/3/2019,,,,,,,,65.44336,8.91279,0,74.35615,263028191,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"6,251",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,50,675,0,25,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263028215,"4,951.68",,,17918421,0,,25,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"6,251",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616077600D,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,30,583,0,15,0,EA,12/4/2019,,,,,,,,71.53936,5.8085,0,77.34786,263028822,"1,160.22",,,17928743,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"6,490",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,25,700,0,25,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263029318,"4,951.68",,,17918421,0,,25,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"6,755",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,15,400,0,15,0,EA,12/4/2019,,,,,,,,65.44336,8.91279,0,74.35615,263029438,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"6,817",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
622168601E,12/4/2019,12/31/2019,RCT-WO,QFG_SB,0,100,0,45,0,EA,12/3/2019,,,,,,,,333.42524,16.52418,0,349.94942,263029513,"15,747.72",,,18047487,0,,45,alb2,,12/4/2019,FG,,,,,0,,,THB,1,,"6,871",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,165,"1,109.00",0,20,0,EA,12/3/2019,,,,,,,,169.85951,13.31635,0,183.17587,263029587,"3,663.52",,,18019747,0,,20,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"6,874",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,50,725,0,25,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263030358,"4,951.68",,,17918421,0,,25,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"7,222",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
621500500D,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,283,0,40,0,EA,12/4/2019,,,,,,,,70.87632,7.67423,0,78.55055,263030573,"3,142.02",,,18046436,0,,40,aps4,,12/4/2019,FG,,,,,0,,,THB,1,,"7,230",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,15,415,0,15,0,EA,12/4/2019,,,,,,,,65.44336,8.91279,0,74.35615,263030677,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"7,287",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,185,"1,129.00",0,15,0,EA,12/4/2019,,,,,,,,169.85951,13.31635,0,183.17587,263030785,"2,747.64",,,18019747,0,,15,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"7,382",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616031200A,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,30,"5,526.00",0,45,0,EA,12/4/2019,,,,,,,,54.52415,2.86836,0,57.39251,263031464,"2,582.66",,,17912579,0,,45,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"7,637",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616592800A,12/4/2019,12/31/2019,RCT-WO,QFG_SB,455,"5,495.00",0,105,0,EA,12/3/2019,,,,,,,,56.57859,5.18302,0,61.76161,263031654,"6,484.97",,,18005552,0,,105,apt11,,12/4/2019,FG,,,,,0,,,THB,1,,"7,733",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,30,430,0,15,0,EA,12/4/2019,,,,,,,,65.44336,8.91279,0,74.35615,263031682,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"7,800",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,75,750,0,25,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263032400,"4,951.68",,,17918421,0,,25,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"7,995",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
620105100GC2,12/4/2019,12/31/2019,RCT-WO,QFG_SB,40,88,0,40,0,EA,12/4/2019,,,,,,,,168.48381,13.74941,0,182.23322,263033160,"7,289.33",,,18036380,0,,40,awn2,,12/4/2019,FG,,,,,0,,,THB,1,,"8,249",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,200,"1,144.00",0,30,0,EA,12/4/2019,,,,,,,,169.85951,13.31635,0,183.17587,263033254,"5,495.28",,,18019747,0,,30,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"8,284",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616077600D,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,598,0,45,0,EA,12/4/2019,,,,,,,,71.53936,5.8085,0,77.34786,263033292,"3,480.65",,,17928743,0,,45,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"8,301",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,445,0,15,0,EA,12/4/2019,,,,,,,,65.44336,8.91279,0,74.35615,263034144,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"8,690",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,775,0,50,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263035094,"9,903.37",,,17918421,0,,50,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"9,003",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616031200A,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,"5,571.00",0,60,0,EA,12/4/2019,,,,,,,,54.52415,2.86836,0,57.39251,263035709,"3,443.55",,,17912579,0,,60,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"9,275",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,15,460,0,15,0,EA,12/4/2019,,,,,,,,65.44336,8.91279,0,74.35615,263036165,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"9,421",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,60,"1,174.00",0,50,0,EA,12/4/2019,,,,,,,,169.85951,13.31635,0,183.17587,263037121,"9,158.79",,,18019747,0,,50,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"9,785",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
622167900C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,0,240,0,6,0,EA,12/3/2019,,,,,,,,143.3526,13.59489,0,156.9475,263037159,941.68,,,17991971,0,,6,aaw1,,12/4/2019,FG,,,,,0,,,THB,1,,"9,828",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,110,"1,224.00",0,5,0,EA,12/4/2019,,,,,,,,169.85951,13.31635,0,183.17587,263037244,915.88,,,18019747,0,,5,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"9,853",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616078100C,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,30,475,0,15,0,EA,12/4/2019,,,,,,,,65.44336,8.91279,0,74.35615,263037850,"1,115.34",,,17912625,0,,15,ajs4,,12/4/2019,FG,,,,,0,,,THB,1,,"9,951",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,115,"1,229.00",0,5,0,EA,12/4/2019,,,,,,,,169.85951,13.31635,0,183.17587,263037953,915.88,,,18019747,0,,5,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"9,994",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
617662600B,12/4/2019,12/31/2019,RCT-WO,QFG_SB10,0,825,0,50,0,EA,12/4/2019,,,,,,,,193.56077,4.50659,0,198.06736,263038219,"9,903.37",,,17918421,0,,50,arj3,,12/4/2019,FG,,,,,0,,,THB,1,,"10,173",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
616076000C,12/4/2019,12/31/2019,RCT-WO,QFG_SB,120,"1,234.00",0,10,0,EA,12/4/2019,,,,,,,,169.85951,13.31635,0,183.17587,263038258,"1,831.76",,,18019747,0,,10,Apr-03,,12/4/2019,FG,,,,,0,,,THB,1,,"10,185",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02E+17,0,,0,-27
