Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
621737700E,12/01/2020,31/1/2020,RCT-WO,QFG_SB,192,"1,106.00",0,12,0,EA,12/01/2020,,,,,,,,138.96941,13.76972,0,152.73912,268414041,"1,832.87",,,18429749,0,,5000,ast7,,12/01/2020,FG,,,,,0,,,THB,1,,"4,826",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
616031200A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,60,"9,884.00",0,60,0,EA,11/01/2020,,,,,,,,54.58754,2.86885,0,57.45639,268414114,"3,447.38",,,18322715,0,,5000,AJS4,,12/01/2020,FG,,,,,0,,,THB,1,,"4,897",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
623554700A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,52,130,0,26,0,EA,12/01/2020,,,,,,,,33.99602,8.39805,0,42.39407,268414385,"1,102.25",,,18337727,0,,5000,ANS6,,12/01/2020,FG,,,,,0,,,THB,1,,"5,043",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
630621700A,12/01/2020,31/1/2020,RCT-WO,QFG_SB,360,"2,910.00",0,45,0,EA,12/01/2020,,,,,,,,212.49848,14.07083,0,226.56931,268414481,"10,195.62",,,18424674,0,,5000,awc2,,12/01/2020,FG,,,,,0,,,THB,1,,"5,094",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
620100100F,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,70,312,0,60,0,EA,11/01/2020,,,,,,,,154.59041,8.06864,0,162.65906,268414864,"9,759.54",,,18337893,0,,5000,AUM1,,12/01/2020,FG,,,,,0,,,THB,1,,"5,153",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621123100B,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,80,"2,037.00",0,80,0,EA,12/01/2020,,,,,,,,53.60765,0,0,53.60765,268414995,"4,288.61",,,18622024,0,,5000,akp11,,12/01/2020,SG,,,,,0,,,THB,1,,"5,207",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626090300B,12/01/2020,31/1/2020,RCT-WO,QFG_SB,0,242,0,105,0,EA,11/01/2020,,,,,,,,137.48737,13.98565,0,151.47301,268415089,"15,904.67",,,18430601,0,,5000,atf1,,12/01/2020,FG,,,,,0,,,THB,1,,"5,310",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
624126400CC6,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,264,"1,584.00",0,132,0,EA,11/01/2020,,,,,,,,19.93791,4.30725,0,24.24516,268415437,"3,200.36",,,18337730,0,,5000,ANS6,,12/01/2020,FG,,,,,0,,,THB,1,,"5,456",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
616031200A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,120,"9,944.00",0,30,0,EA,12/01/2020,,,,,,,,54.58754,2.86885,0,57.45639,268415528,"1,723.69",,,18322715,0,,5000,AJS4,,12/01/2020,FG,,,,,0,,,THB,1,,"5,486",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
620100100F,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,80,372,0,10,0,EA,12/01/2020,,,,,,,,154.59041,8.06864,0,162.65906,268415772,"1,626.59",,,18337893,0,,5000,AUM1,,12/01/2020,FG,,,,,0,,,THB,1,,"5,624",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626090300B,12/01/2020,31/1/2020,RCT-WO,QFG_SB,105,347,0,25,0,EA,12/01/2020,,,,,,,,137.48737,13.98565,0,151.47301,268416252,"3,786.83",,,18430601,0,,5000,atf1,,12/01/2020,FG,,,,,0,,,THB,1,,"5,864",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621737700E,12/01/2020,31/1/2020,RCT-WO,QFG_SB,204,"1,118.00",0,60,0,EA,12/01/2020,,,,,,,,138.96941,13.76972,0,152.73912,268416778,"9,164.35",,,18429749,0,,5000,ast7,,12/01/2020,FG,,,,,0,,,THB,1,,"6,122",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626515700G,12/01/2020,31/1/2020,RCT-WO,QFG_SB,35,56,0,35,0,EA,12/01/2020,,,,,,,,334.2367,16.06044,0,350.29714,268416966,"12,260.40",,,18430145,0,,5000,akt6,,12/01/2020,FG,,,,,0,,,THB,1,,"6,175",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621123100B,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,80,"2,117.00",0,40,0,EA,12/01/2020,,,,,,,,53.60765,0,0,53.60765,268417084,"2,144.31",,,18622024,0,,5000,akp11,,12/01/2020,SG,,,,,0,,,THB,1,,"6,281",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
630621700A,12/01/2020,31/1/2020,RCT-WO,QFG_SB,405,"2,955.00",0,45,0,EA,12/01/2020,,,,,,,,212.49848,14.07083,0,226.56931,268417163,"10,195.62",,,18424674,0,,5000,awc2,,12/01/2020,FG,,,,,0,,,THB,1,,"6,312",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
616031200A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,15,"9,974.00",0,60,0,EA,12/01/2020,,,,,,,,54.58754,2.86885,0,57.45639,268417569,"3,447.38",,,18322715,0,,5000,AJS4,,12/01/2020,FG,,,,,0,,,THB,1,,"6,422",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626089500A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,36,720,0,36,0,EA,12/01/2020,,,,,,,,89.06538,7.55635,0,96.62173,268417633,"3,478.38",,,18337842,0,,5000,ans11,,12/01/2020,FG,,,,,0,,,THB,1,,"6,448",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
617663400E,12/01/2020,31/1/2020,RCT-WO,QFG_SB,220,"2,740.00",0,70,0,EA,12/01/2020,,,,,,,,125.27347,10.53395,0,135.80742,268417785,"9,506.52",,,18410569,0,,5000,auk2,,12/01/2020,FG,,,,,0,,,THB,1,,"6,595",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
623554700A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,0,156,0,78,0,EA,12/01/2020,,,,,,,,33.99602,8.39805,0,42.39407,268418234,"3,306.74",,,18337727,0,,5000,ANS6,,12/01/2020,FG,,,,,0,,,THB,1,,"6,772",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621737700E,12/01/2020,31/1/2020,RCT-WO,QFG_SB,264,"1,178.00",0,36,0,EA,12/01/2020,,,,,,,,138.96941,13.76972,0,152.73912,268418767,"5,498.61",,,18429749,0,,5000,ast7,,12/01/2020,FG,,,,,0,,,THB,1,,"6,990",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621123100B,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,120,"2,157.00",0,40,0,EA,12/01/2020,,,,,,,,53.60765,0,0,53.60765,268418794,"2,144.31",,,18622024,0,,5000,akp11,,12/01/2020,SG,,,,,0,,,THB,1,,"7,014",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626090300B,12/01/2020,31/1/2020,RCT-WO,QFG_SB,130,372,0,55,0,EA,12/01/2020,,,,,,,,137.48737,13.98565,0,151.47301,268418861,"8,331.02",,,18430601,0,,5000,atf1,,12/01/2020,FG,,,,,0,,,THB,1,,"7,051",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
617514200A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,0,"1,050.00",0,60,0,EA,11/01/2020,,,,,,,,69.19336,8.32381,0,77.51717,268418932,"4,651.03",,,18323066,0,,5000,ANS6,,12/01/2020,FG,,,,,0,,,THB,1,,"7,110",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
620100100F,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,90,382,0,60,0,EA,12/01/2020,,,,,,,,154.59041,8.06864,0,162.65906,268419002,"9,759.54",,,18337893,0,,5000,AUM1,,12/01/2020,FG,,,,,0,,,THB,1,,"7,170",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626090300B,12/01/2020,31/1/2020,RCT-WO,QFG_SB,185,427,0,15,0,EA,12/01/2020,,,,,,,,137.48737,13.98565,0,151.47301,268419511,"2,272.10",,,18430601,0,,5000,atf1,,12/01/2020,FG,,,,,0,,,THB,1,,"7,398",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
630621700A,12/01/2020,31/1/2020,RCT-WO,QFG_SB,90,"3,000.00",0,45,0,EA,12/01/2020,,,,,,,,212.49848,14.07083,0,226.56931,268419549,"10,195.62",,,18424674,0,,5000,awc2,,12/01/2020,FG,,,,,0,,,THB,1,,"7,426",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626515700G,12/01/2020,31/1/2020,RCT-WO,QFG_SB,70,91,0,56,0,EA,12/01/2020,,,,,,,,334.2367,16.06044,0,350.29714,268420082,"19,616.64",,,18430145,0,,5000,akt6,,12/01/2020,FG,,,,,0,,,THB,1,,"7,640",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626089500A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,72,756,0,36,0,EA,12/01/2020,,,,,,,,89.06538,7.55635,0,96.62173,268420646,"3,478.38",,,18337842,0,,5000,ans11,,12/01/2020,FG,,,,,0,,,THB,1,,"8,062",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
616031200A,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,0,"10,034.00",0,75,0,EA,12/01/2020,,,,,,,,54.58754,2.86885,0,57.45639,268420948,"4,309.23",,,18322715,0,,5000,AJS4,,12/01/2020,FG,,,,,0,,,THB,1,,"8,134",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621123100B,12/01/2020,31/1/2020,RCT-WO,QFG_SB10,40,"2,197.00",0,40,0,EA,12/01/2020,,,,,,,,53.60765,0,0,53.60765,268421046,"2,144.31",,,18622024,0,,5000,akp11,,12/01/2020,SG,,,,,0,,,THB,1,,"8,244",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
621737700E,12/01/2020,31/1/2020,RCT-WO,QFG_SB,42,"1,214.00",0,60,0,EA,12/01/2020,,,,,,,,138.96941,13.76972,0,152.73912,268421275,"9,164.35",,,18429749,0,,5000,ast7,,12/01/2020,FG,,,,,0,,,THB,1,,"8,330",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
617663400E,12/01/2020,31/1/2020,RCT-WO,QFG_SB,10,"2,810.00",0,80,0,EA,12/01/2020,,,,,,,,125.27347,10.53395,0,135.80742,268421316,"10,864.59",,,18410569,0,,5000,auk2,,12/01/2020,FG,,,,,0,,,THB,1,,"8,381",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
630621700A,12/01/2020,31/1/2020,RCT-WO,QFG_SB,135,"3,045.00",0,45,0,EA,12/01/2020,,,,,,,,212.49848,14.07083,0,226.56931,268421650,"10,195.62",,,18424674,0,,5000,awc2,,12/01/2020,FG,,,,,0,,,THB,1,,"8,461",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
626090100B,12/01/2020,31/1/2020,RCT-WO,QFG_SB,0,152,0,55,0,EA,11/01/2020,,,,,,,,137.48737,13.98565,0,151.47301,268422760,"8,331.02",,,18430600,0,,5000,atf1,,12/01/2020,FG,,,,,0,,,THB,1,,"9,107",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-19
